Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:

Point (14.0645, 249.8681, 149.8754) connects to:
    Branch Segment 2
    Branch Segment 3

        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz          C       Area
   14.3250   177.9244   149.9760    -0.0000     1.0000    -0.0000     0.6419     0.0000    -0.7668    -0.7668    -0.0000    -0.6419     0.0000   489.4833
   14.3250   178.4240   149.9760    -0.0000     1.0000    -0.0000    -0.6420    -0.0000     0.7667     0.7667     0.0000     0.6420     0.0000   489.4867
   14.3250   178.9236   149.9760    -0.0000     1.0000    -0.0000     0.6436     0.0000    -0.7653    -0.7653    -0.0000    -0.6436     0.0000   489.4902
   14.3249   179.4232   149.9760    -0.0000     1.0000    -0.0000    -0.6628    -0.0000     0.7488     0.7488     0.0000     0.6628     0.0000   489.4936
   14.3249   179.9227   149.9760    -0.0000     1.0000    -0.0000     0.7470     0.0000    -0.6648    -0.6648    -0.0000    -0.7470     0.0000   489.4971
   14.3249   180.4223   149.9760    -0.0000     1.0000    -0.0000    -0.7888    -0.0000     0.6147     0.6147     0.0000     0.7888     0.0000   489.5006
   14.3249   180.9219   149.9760    -0.0000     1.0000    -0.0000     0.7930     0.0000    -0.6092    -0.6092    -0.0000    -0.7930     0.0000   489.5041
   14.3249   181.4215   149.9760    -0.0000     1.0000    -0.0000    -0.7933    -0.0000     0.6088     0.6088     0.0000     0.7933     0.0000   489.5077
   14.3248   181.9211   149.9760    -0.0000     1.0000    -0.0000     0.7934     0.0000    -0.6088    -0.6088    -0.0000    -0.7934     0.0000   489.5111
   14.3248   182.4206   149.9759    -0.0000     1.0000    -0.0000    -0.7934    -0.0000     0.6088     0.6088     0.0000     0.7934     0.0000   489.5147
   14.3248   182.9202   149.9759    -0.0000     1.0000    -0.0000     0.7934     0.0000    -0.6088    -0.6088    -0.0000    -0.7934     0.0000   489.5182
   14.3248   183.4198   149.9759    -0.0000     1.0000    -0.0000    -0.7933    -0.0000     0.6088     0.6088     0.0000     0.7933     0.0000   489.5217
   14.3248   183.9194   149.9759    -0.0000     1.0000    -0.0000     0.7925     0.0000    -0.6099    -0.6099    -0.0000    -0.7925     0.0000   489.5252
   14.3247   184.4190   149.9759    -0.0000     1.0000    -0.0000    -0.7798    -0.0000     0.6260     0.6260     0.0000     0.7798     0.0000   489.5287
   14.3247   184.9185   149.9759    -0.0000     1.0000    -0.0000     0.4258     0.0000    -0.9048    -0.9048    -0.0000    -0.4258     0.0000   489.5323
   14.3247   185.4181   149.9759    -0.0000     1.0000    -0.0000     0.9986     0.0000     0.0532     0.0532    -0.0000    -0.9986     0.0000   489.5358
   14.3247   185.9177   149.9759    -0.0000     1.0000    -0.0000    -0.9995    -0.0000     0.0307     0.0307     0.0000     0.9995     0.0000   489.5393
   14.3247   186.4173   149.9759    -0.0000     1.0000    -0.0000     0.9994     0.0000    -0.0360    -0.0360    -0.0000    -0.9994     0.0000   489.5429
   14.3247   186.9169   149.9759    -0.0000     1.0000    -0.0000    -0.9993    -0.0000     0.0364     0.0364     0.0000     0.9993     0.0000   489.5465
   14.3246   187.4165   149.9759    -0.0000     1.0000    -0.0000     0.9993     0.0000    -0.0364    -0.0364    -0.0000    -0.9993     0.0000   489.5500
   14.3246   187.9160   149.9759    -0.0000     1.0000    -0.0000    -0.9993    -0.0000     0.0364     0.0364     0.0000     0.9993     0.0000   489.5536
   14.3246   188.4156   149.9759    -0.0000     1.0000    -0.0000     0.9993     0.0000    -0.0364    -0.0364    -0.0000    -0.9993     0.0000   489.5571
   14.3246   188.9152   149.9759    -0.0000     1.0000    -0.0000     0.9993     0.0000    -0.0364    -0.0364    -0.0000    -0.9993     0.0000   489.5607
   14.3246   189.4148   149.9759    -0.0000     1.0000    -0.0000    -0.9993    -0.0000     0.0364     0.0364     0.0000     0.9993     0.0000   489.5643
   14.3245   189.9144   149.9759    -0.0000     1.0000    -0.0000     0.9993     0.0000    -0.0364    -0.0364    -0.0000    -0.9993     0.0000   489.5679
   14.3245   190.4139   149.9759    -0.0000     1.0000    -0.0000    -0.9993    -0.0000     0.0369     0.0369     0.0000     0.9993     0.0000   489.5715
   14.3245   190.9135   149.9759    -0.0000     1.0000    -0.0000     0.9990     0.0000    -0.0438    -0.0438    -0.0000    -0.9990     0.0000   489.5751
   14.3245   191.4131   149.9759    -0.0000     1.0000    -0.0000    -0.9742    -0.0000     0.2255     0.2255     0.0000     0.9742     0.0000   489.5787
   14.3245   191.9127   149.9759    -0.0000     1.0000    -0.0000    -0.9809    -0.0000    -0.1946    -0.1946    -0.0000     0.9809     0.0000   489.5823
   14.3245   192.4123   149.9759    -0.0000     1.0000    -0.0000     0.9864     0.0000     0.1641     0.1641     0.0000    -0.9864     0.0000   489.5859
   14.3244   192.9118   149.9759    -0.0000     1.0000    -0.0000    -0.9868    -0.0000    -0.1622    -0.1622    -0.0000     0.9868     0.0000   489.5895
   14.3244   193.4114   149.9759    -0.0000     1.0000    -0.0000     0.9868     0.0000     0.1620     0.1620     0.0000    -0.9868     0.0000   489.5931
   14.3244   193.9110   149.9759    -0.0000     1.0000    -0.0000    -0.9868    -0.0000    -0.1620    -0.1620    -0.0000     0.9868     0.0000   489.5967
   14.3244   194.4106   149.9759    -0.0000     1.0000    -0.0000     0.9868     0.0000     0.1620     0.1620     0.0000    -0.9868     0.0000   489.6004
   14.3244   194.9102   149.9759    -0.0000     1.0000    -0.0000     0.9868     0.0000     0.1620     0.1620     0.0000    -0.9868     0.0000   489.6040
   14.3244   195.4098   149.9759    -0.0000     1.0000    -0.0000    -0.9868    -0.0000    -0.1620    -0.1620    -0.0000     0.9868     0.0000   489.6077
   14.3244   195.9093   149.9759    -0.0000     1.0000    -0.0000     0.9868     0.0000     0.1620     0.1620     0.0000    -0.9868     0.0000   489.6113
   14.3243   196.4089   149.9759    -0.0000     1.0000    -0.0000    -0.9868    -0.0000    -0.1620    -0.1620    -0.0000     0.9868     0.0000   489.6150
   14.3243   196.9085   149.9759    -0.0000     1.0000    -0.0000     0.9869     0.0000     0.1615     0.1615     0.0000    -0.9869     0.0000   489.6186
   14.3243   197.4081   149.9759    -0.0000     1.0000    -0.0000    -0.9880    -0.0000    -0.1545    -0.1545    -0.0000     0.9880     0.0000   489.6223
   14.3243   197.9077   149.9759    -0.0000     1.0000    -0.0000     0.9941     0.0000     0.1081     0.1081     0.0000    -0.9941     0.0000   489.6259
   14.3243   198.4072   149.9759    -0.0000     1.0000    -0.0000    -0.9978    -0.0000    -0.0659    -0.0659    -0.0000     0.9978     0.0000   489.6296
   14.3243   198.9068   149.9759    -0.0000     1.0000    -0.0000     0.9982     0.0000     0.0602     0.0602     0.0000    -0.9982     0.0000   489.6333
   14.3243   199.4064   149.9759    -0.0000     1.0000    -0.0000    -0.9982    -0.0000    -0.0598    -0.0598    -0.0000     0.9982     0.0000   489.6370
   14.3243   199.9060   149.9759    -0.0000     1.0000    -0.0000     0.9982     0.0000     0.0597     0.0597     0.0000    -0.9982     0.0000   489.6407
   14.3243   200.4056   149.9759    -0.0000     1.0000    -0.0000    -0.9982    -0.0000    -0.0597    -0.0597    -0.0000     0.9982     0.0000   489.6443
   14.3243   200.9051   149.9759    -0.0000     1.0000    -0.0000     0.9982     0.0000     0.0597     0.0597     0.0000    -0.9982     0.0000   489.6481
   14.3243   201.4047   149.9759    -0.0000     1.0000    -0.0000    -0.9982    -0.0000    -0.0597    -0.0597    -0.0000     0.9982     0.0000   489.6517
   14.3243   201.9043   149.9759    -0.0000     1.0000    -0.0000     0.9982     0.0000     0.0597     0.0597     0.0000    -0.9982     0.0000   489.6554
   14.3242   202.4039   149.9759    -0.0000     1.0000    -0.0000    -0.9982    -0.0000    -0.0596    -0.0596    -0.0000     0.9982     0.0000   489.6592
   14.3242   202.9035   149.9759    -0.0000     1.0000    -0.0000     0.9983     0.0000     0.0579     0.0579     0.0000    -0.9983     0.0000   489.6629
   14.3242   203.4031   149.9759    -0.0000     1.0000    -0.0000    -0.9994    -0.0000    -0.0341    -0.0341     0.0000     0.9994     0.0000   489.6666
   14.3242   203.9026   149.9759    -0.0000     1.0000    -0.0000     0.9765     0.0000    -0.2154    -0.2154    -0.0000    -0.9765     0.0000   489.6704
   14.3242   204.4022   149.9759    -0.0000     1.0000    -0.0000    -0.7389    -0.0000     0.6738     0.6738     0.0000     0.7389     0.0000   489.6740
   14.3242   204.9018   149.9759    -0.0000     1.0000    -0.0000     0.6657     0.0000    -0.7462    -0.7462    -0.0000    -0.6657     0.0000   489.6778
   14.3242   205.4014   149.9759    -0.0000     1.0000    -0.0000    -0.6596    -0.0000     0.7516     0.7516     0.0000     0.6596     0.0000   489.6815
   14.3242   205.9010   149.9759    -0.0000     1.0000    -0.0000     0.6592     0.0000    -0.7520    -0.7520    -0.0000    -0.6592     0.0000   489.6853
   14.3242   206.4005   149.9759    -0.0000     1.0000     0.0000    -0.6591    -0.0000     0.7520     0.7520     0.0000     0.6591     0.0000   489.6890
   14.3242   206.9001   149.9759    -0.0000     1.0000    -0.0000     0.6591     0.0000    -0.7520    -0.7520    -0.0000    -0.6591     0.0000   489.6928
   14.3242   207.3997   149.9759    -0.0000     1.0000    -0.0000    -0.6591     0.0000     0.7520     0.7520     0.0000     0.6591     0.0000   489.6966
   14.3242   207.8993   149.9759    -0.0000     1.0000    -0.0000     0.6590    -0.0000    -0.7521    -0.7521    -0.0000    -0.6590     0.0000   489.7003
   14.3242   208.3989   149.9759    -0.0000     1.0000    -0.0000    -0.6572     0.0000     0.7537     0.7537     0.0000     0.6572     0.0000   489.7041
   14.3242   208.8984   149.9759    -0.0000     1.0000    -0.0000     0.6321    -0.0000    -0.7749    -0.7749    -0.0000    -0.6321     0.0000   489.7078
   14.3242   209.3980   149.9759    -0.0000     1.0000    -0.0000    -0.3541     0.0000     0.9352     0.9352     0.0000     0.3541     0.0000   489.7117
   14.3242   209.8976   149.9759    -0.0000     1.0000    -0.0000    -0.1501    -0.0000    -0.9887    -0.9887    -0.0000     0.1501     0.0000   489.7154
   14.3242   210.3972   149.9759    -0.0000     1.0000    -0.0000     0.2307     0.0000     0.9730     0.9730     0.0000    -0.2307     0.0000   489.7193
   14.3242   210.8968   149.9759    -0.0000     1.0000    -0.0000    -0.2368    -0.0000    -0.9716    -0.9716    -0.0000     0.2368     0.0000   489.7230
   14.3242   211.3964   149.9759    -0.0000     1.0000    -0.0000     0.2372     0.0000     0.9715     0.9715     0.0000    -0.2372     0.0000   489.7269
   14.3242   211.8959   149.9759    -0.0000     1.0000    -0.0000    -0.2373    -0.0000    -0.9714    -0.9714    -0.0000     0.2373     0.0000   489.7306
   14.3242   212.3955   149.9759    -0.0000     1.0000    -0.0000     0.2373     0.0000     0.9714     0.9714     0.0000    -0.2373     0.0000   489.7345
   14.3242   212.8951   149.9759    -0.0000     1.0000    -0.0000    -0.2373    -0.0000    -0.9714    -0.9714    -0.0000     0.2373     0.0000   489.7383
   14.3242   213.3947   149.9759    -0.0000     1.0000    -0.0000    -0.2370    -0.0000    -0.9715    -0.9715    -0.0000     0.2370     0.0000   489.7421
   14.3242   213.8943   149.9759    -0.0000     1.0000    -0.0000     0.2344     0.0000     0.9721     0.9721     0.0000    -0.2344     0.0000   489.7459
   14.3242   214.3938   149.9758    -0.0000     1.0000    -0.0000    -0.1969    -0.0000    -0.9804    -0.9804    -0.0000     0.1969     0.0000   489.7498
   14.3242   214.8934   149.9758    -0.0000     1.0000    -0.0000    -0.4735     0.0000     0.8808     0.8808     0.0000     0.4735     0.0000   489.7536
   14.3242   215.3930   149.9758    -0.0000     1.0000    -0.0000     0.9660     0.0000     0.2584     0.2584    -0.0000    -0.9660     0.0000   489.7574
   14.3242   215.8926   149.9758    -0.0000     1.0000    -0.0000    -0.9399    -0.0000    -0.3414    -0.3414     0.0000     0.9399     0.0000   489.7612
   14.3242   216.3922   149.9758    -0.0000     1.0000    -0.0000     0.9379     0.0000     0.3469     0.3469    -0.0000    -0.9379     0.0000   489.7651
   14.3242   216.8917   149.9758    -0.0000     1.0000    -0.0000    -0.9377    -0.0000    -0.3473    -0.3473     0.0000     0.9377     0.0000   489.7690
   14.3242   217.3913   149.9758     0.0000     1.0000    -0.0000     0.9377    -0.0000     0.3474     0.3474    -0.0000    -0.9377     0.0001   489.7728
   14.3242   217.8909   149.9758    -0.0000     1.0000    -0.0000    -0.9377    -0.0001    -0.3474    -0.3474     0.0000     0.9377     0.0003   489.7767
   14.3242   218.3905   149.9758     0.0002     1.0000     0.0000     0.9377    -0.0002     0.3474     0.3474    -0.0000    -0.9377     0.0012   489.7806
   14.3242   218.8901   149.9758    -0.0006     1.0000    -0.0002    -0.9377    -0.0007    -0.3474    -0.3474     0.0000     0.9377     0.0045   489.7845
   14.3222   219.3896   149.9751    -0.0095     0.9999    -0.0035    -0.9377    -0.0101    -0.3474    -0.3474     0.0000     0.9377     0.0334   489.8132
   14.3152   219.8892   149.9725    -0.0152     0.9999    -0.0056     0.9376     0.0162     0.3473     0.3474    -0.0000    -0.9377     0.0089   489.8564
   14.3082   220.3887   149.9699    -0.0137     0.9999    -0.0051    -0.9376    -0.0146    -0.3473    -0.3474     0.0000     0.9377     0.0024   489.8480
   14.3013   220.8882   149.9673    -0.0141     0.9999    -0.0052     0.9376     0.0150     0.3473     0.3474    -0.0000    -0.9377     0.0006   489.8551
   14.2943   221.3877   149.9647    -0.0140     0.9999    -0.0052    -0.9377    -0.0149    -0.3471    -0.3471     0.0000     0.9378     0.0002   489.8581
   14.2873   221.8873   149.9621    -0.0140     0.9999    -0.0052     0.9387     0.0149     0.3445     0.3446    -0.0001    -0.9388     0.0001   489.8622
   14.2803   222.3868   149.9595    -0.0140     0.9999    -0.0052    -0.9440    -0.0149    -0.3296    -0.3297     0.0003     0.9441     0.0000   489.8661
   14.2733   222.8863   149.9569    -0.0140     0.9999    -0.0052     0.9477     0.0149     0.3187     0.3187    -0.0005    -0.9478     0.0001   489.8699
   14.2663   223.3858   149.9543    -0.0140     0.9999    -0.0052    -0.9482    -0.0150    -0.3174    -0.3174     0.0005     0.9483     0.0002   489.8742
   14.2593   223.8854   149.9517    -0.0139     0.9999    -0.0052     0.9482     0.0148     0.3173     0.3173    -0.0005    -0.9483     0.0009   489.8768
   14.2523   224.3849   149.9491    -0.0145     0.9999    -0.0054    -0.9482    -0.0154    -0.3173    -0.3173     0.0005     0.9483     0.0035   489.8854
   14.2453   224.8844   149.9465    -0.0122     0.9999    -0.0046     0.9482     0.0131     0.3173     0.3173    -0.0005    -0.9483     0.0129   489.8729
   14.2382   225.3839   149.9439    -0.0214     0.9997    -0.0077    -0.9481    -0.0227    -0.3172    -0.3173     0.0005     0.9483     0.0514   489.9610
   14.2240   225.8833   149.9389    -0.0303     0.9995    -0.0106     0.9478     0.0321     0.3171     0.3173    -0.0005    -0.9483     0.0138   490.0910
   14.2098   226.3827   149.9338    -0.0279     0.9996    -0.0098    -0.9479    -0.0296    -0.3172    -0.3173     0.0005     0.9483     0.0037   490.0569
   14.1957   226.8820   149.9288    -0.0285     0.9995    -0.0101     0.9479     0.0302     0.3171     0.3173    -0.0005    -0.9483     0.0010   490.0708
   14.1815   227.3814   149.9238    -0.0284     0.9995    -0.0100    -0.9479    -0.0301    -0.3170    -0.3172     0.0005     0.9484     0.0003   490.0721
   14.1673   227.8807   149.9188    -0.0284     0.9995    -0.0100     0.9485     0.0301     0.3154     0.3156    -0.0005    -0.9489     0.0001   490.0768
   14.1531   228.3801   149.9138    -0.0284     0.9995    -0.0100     0.9281     0.0301     0.3712     0.3713     0.0012    -0.9285     0.0000   490.0804
   14.1389   228.8794   149.9088    -0.0284     0.9995    -0.0100    -0.9423    -0.0301    -0.3333    -0.3335    -0.0000     0.9428     0.0001   490.0848
   14.1247   229.3788   149.9038    -0.0283     0.9995    -0.0100     0.9426     0.0300     0.3325     0.3327     0.0000    -0.9430     0.0004   490.0878
   14.1106   229.8781   149.8988    -0.0286     0.9995    -0.0101    -0.9426    -0.0303    -0.3325    -0.3326    -0.0000     0.9431     0.0014   490.0955
   14.0964   230.3775   149.8938    -0.0277     0.9996    -0.0098     0.9427     0.0294     0.3325     0.3326     0.0000    -0.9431     0.0051   490.0857
   14.0822   230.8768   149.8888    -0.0310     0.9995    -0.0109    -0.9426    -0.0329    -0.3324    -0.3326    -0.0000     0.9431     0.0192   490.1432
   14.0680   231.3762   149.8838    -0.0187     0.9998    -0.0066     0.9429     0.0198     0.3326     0.3326     0.0000    -0.9431     0.0716   489.9785
   14.0645   231.8757   149.8826    -0.0007     1.0000    -0.0002     0.9431     0.0007     0.3326     0.3326     0.0000    -0.9431     0.0048   489.8871
   14.0645   232.3753   149.8826     0.0002     1.0000     0.0001    -0.9431     0.0002    -0.3326    -0.3326     0.0000     0.9431     0.0013   489.8910
   14.0645   232.8749   149.8826    -0.0000     1.0000    -0.0000     0.9431     0.0001     0.3326     0.3326     0.0000    -0.9431     0.0003   489.8950
   14.0645   233.3745   149.8826     0.0000     1.0000     0.0000    -0.9431     0.0000    -0.3326    -0.3326     0.0000     0.9431     0.0001   489.8990
   14.0645   233.8741   149.8826    -0.0000     1.0000    -0.0000     0.9431     0.0000     0.3326     0.3326    -0.0000    -0.9431     0.0000   489.9030
   14.0645   234.3736   149.8826     0.0000     1.0000     0.0000    -0.9431     0.0000    -0.3326    -0.3326     0.0000     0.9431     0.0000   489.9071
   14.0645   234.8732   149.8826    -0.0000     1.0000    -0.0000     0.9431     0.0000     0.3326     0.3326     0.0000    -0.9431     0.0000   489.9112
   14.0645   235.3728   149.8826     0.0000     1.0000     0.0000    -0.9431     0.0000    -0.3326    -0.3326    -0.0000     0.9431     0.0000   489.9151
   14.0645   235.8724   149.8826    -0.0000     1.0000    -0.0000     0.9431     0.0000     0.3326     0.3326     0.0000    -0.9431     0.0000   489.9191
   14.0645   236.3720   149.8826     0.0000     1.0000     0.0000    -0.9431     0.0000    -0.3326    -0.3326     0.0000     0.9431     0.0000   489.9232
   14.0645   236.8715   149.8826    -0.0000     1.0000    -0.0000     0.9430     0.0000     0.3327     0.3327     0.0000    -0.9430     0.0000   489.9272
   14.0645   237.3711   149.8826     0.0000     1.0000     0.0000    -0.9431     0.0000    -0.3326    -0.3326    -0.0000     0.9431     0.0000   489.9313
   14.0645   237.8707   149.8826    -0.0000     1.0000    -0.0000     0.9434     0.0000     0.3318     0.3318    -0.0000    -0.9434     0.0000  1540.8301
   14.0645   238.3703   149.8826     0.0000     1.0000     0.0000    -0.9442     0.0000    -0.3295    -0.3295     0.0000     0.9442     0.0000  2128.0182
   14.0645   238.8699   149.8826    -0.0000     1.0000    -0.0000     0.9437     0.0000     0.3308     0.3308    -0.0000    -0.9437     0.0000  2554.8607
   14.0645   239.3694   149.8826     0.0000     1.0000     0.0000    -0.9612     0.0000    -0.2759    -0.2759    -0.0000     0.9612     0.0000  2896.6293
   14.0645   239.8690   149.8826    -0.0000     1.0000    -0.0000     0.9993     0.0000    -0.0371    -0.0371    -0.0000    -0.9993     0.0000  3193.3041
   14.0645   240.3686   149.8826     0.0000     1.0000    -0.0000    -0.9604     0.0000    -0.2786    -0.2786     0.0000     0.9604     0.0000  3449.3611
   14.0645   240.8682   149.8826    -0.0000     1.0000     0.0000     0.0397    -0.0000     0.9992     0.9992     0.0000    -0.0397     0.0000  3683.2300
   14.0645   241.3678   149.8826     0.0000     1.0000    -0.0000    -0.0012    -0.0000    -1.0000    -1.0000     0.0000     0.0012     0.0000  3896.0343
   14.0645   241.8674   149.8826    -0.0000     1.0000     0.0000    -0.0006    -0.0000     1.0000     1.0000    -0.0000     0.0006     0.0000  4083.8040
   14.0645   242.3669   149.8826    -0.0000     1.0000    -0.0000     0.0001    -0.0000    -1.0000    -1.0000    -0.0000    -0.0001     0.0000  4262.2767
   14.0645   242.8665   149.8826     0.0000     1.0000     0.0000     0.0001    -0.0000     1.0000     1.0000    -0.0000    -0.0001     0.0000  4425.8457
   14.0645   243.3661   149.8826    -0.0000     1.0000    -0.0000    -0.0000    -0.0000    -1.0000    -1.0000     0.0000     0.0000     0.0000  4572.6533
   14.0645   243.8657   149.8826     0.0000     1.0000     0.0000     0.0000    -0.0000     1.0000     1.0000     0.0000    -0.0000     0.0000  6164.3748
   14.0645   244.3653   149.8826     0.0000     1.0000    -0.0000    -0.0000    -0.0000    -1.0000    -1.0000     0.0000     0.0000     0.0000  6342.8243
   14.0645   244.8648   149.8826    -0.0000     1.0000     0.0000    -0.0000    -0.0000     1.0000     1.0000     0.0000     0.0000     0.0000  6497.3216
   14.0645   245.3644   149.8826    -0.0000     1.0000    -0.0000     0.0000    -0.0000    -1.0000    -1.0000    -0.0000    -0.0000     0.0000  6629.7856
   14.0645   245.8640   149.8826    -0.0000     1.0000     0.0000     0.0000    -0.0000     1.0000     1.0000     0.0000    -0.0000     0.0000  6748.8419
   14.0645   246.3636   149.8826    -0.0000     1.0000    -0.0000     0.0000    -0.0000    -1.0000    -1.0000    -0.0000    -0.0000     0.0000  6854.5413
   14.0645   246.8632   149.8826    -0.0000     1.0000     0.0000    -0.0000    -0.0000     1.0000     1.0000     0.0000     0.0000     0.0000  6940.9897
   14.0645   247.3627   149.8826     0.0000     1.0000    -0.0000     0.0000    -0.0000    -1.0000    -1.0000    -0.0000    -0.0000     0.0001  7012.1239
   14.0645   247.8623   149.8826     0.0000     1.0000     0.0001    -0.0000    -0.0001     1.0000     1.0000    -0.0000     0.0000     0.0005  7075.0044
   14.0645   248.3619   149.8826    -0.0000     1.0000    -0.0003     0.0000    -0.0003    -1.0000    -1.0000    -0.0000    -0.0000     0.0020  7122.8401
   14.0645   248.8615   149.8826     0.0000     1.0000     0.0011    -0.0000    -0.0011     1.0000     1.0000    -0.0000     0.0000     0.0075  7161.1010
   14.0645   249.3611   149.8826    -0.0000     1.0000    -0.0040    -0.0000    -0.0040    -1.0000    -1.0000     0.0000     0.0000     0.0279  7180.9675
   14.0645   249.8681   149.8754    -0.0000     0.9996    -0.0272    -0.0000    -0.0272    -0.9996    -1.0000    -0.0000     0.0000        n/a  7049.4312

[Main Branch Set] Branch Segment 2:

Point (14.0645, 249.8681, 149.8754) connects from:
    Branch Segment 1
    Branch Segment 3

        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz          C       Area
   14.0645   249.8681   149.8754    -0.0000     0.7342    -0.6790     0.0000    -0.6790    -0.7342    -1.0000    -0.0000    -0.0000        n/a  7049.4312
   14.0645   250.2181   149.5395     0.0000     0.7114    -0.7028     0.0000    -0.7028    -0.7114    -1.0000    -0.0000    -0.0000     0.0421   693.1830
   14.0645   250.5714   149.1862     0.0000     0.7060    -0.7083    -0.0000     0.7083     0.7060     1.0000     0.0000     0.0000     0.0113   687.7076
   14.0645   250.9246   148.8329     0.0000     0.7074    -0.7068     0.0000    -0.7068    -0.7074    -1.0000    -0.0000    -0.0000     0.0030   688.9590
   14.0645   251.2779   148.4797    -0.0000     0.7070    -0.7072    -0.0000     0.7072     0.7070     1.0000     0.0000     0.0000     0.0008   688.4013
   14.0645   251.6311   148.1264    -0.0000     0.7071    -0.7071     0.0000    -0.7071    -0.7071    -1.0000    -0.0000    -0.0000     0.0002   688.3080
   14.0645   251.9844   147.7732    -0.0000     0.7071    -0.7071    -0.0000     0.7071     0.7071     1.0000     0.0000     0.0000     0.0001   688.0702
   14.0645   252.3376   147.4199    -0.0000     0.7071    -0.7071     0.0000    -0.7071    -0.7071    -1.0000    -0.0000    -0.0000     0.0000   687.8507
   14.0645   252.6909   147.0667     0.0000     0.7071    -0.7071     0.0000     0.7071     0.7071     1.0000    -0.0000    -0.0000     0.0000   687.6074
   14.0645   253.0442   146.7134     0.0000     0.7071    -0.7071    -0.0000    -0.7071    -0.7071    -1.0000     0.0000     0.0000     0.0000   687.3678
   14.0645   253.3974   146.3601     0.0000     0.7071    -0.7071     0.0000     0.7071     0.7071     1.0000    -0.0000    -0.0000     0.0000   687.1459
   14.0645   253.7507   146.0069     0.0000     0.7071    -0.7071    -0.0000    -0.7071    -0.7071    -1.0000     0.0000     0.0000     0.0000   686.9452
   14.0645   254.1039   145.6536    -0.0000     0.7071    -0.7071     0.0000     0.7071     0.7071     1.0000    -0.0000    -0.0000     0.0000   686.7662
   14.0645   254.4572   145.3004     0.0000     0.7071    -0.7071     0.0001    -0.7071    -0.7071    -1.0000    -0.0001    -0.0001     0.0000   686.6179
   14.0645   254.8104   144.9471     0.0000     0.7071    -0.7071    -0.0000    -0.7071    -0.7071    -1.0000     0.0000     0.0000     0.0000   686.5038
   14.0645   255.1637   144.5939     0.0000     0.7071    -0.7071     0.0000     0.7071     0.7071     1.0000    -0.0000    -0.0000     0.0000   686.4269
   14.0645   255.5170   144.2406    -0.0000     0.7071    -0.7071    -0.0000    -0.7071    -0.7071    -1.0000     0.0000     0.0000     0.0000   686.3920
   14.0645   255.8702   143.8873    -0.0000     0.7071    -0.7071     0.0000     0.7071     0.7071     1.0000    -0.0000    -0.0000     0.0000   686.4079
   14.0645   256.2235   143.5341     0.0000     0.7071    -0.7071    -0.0000    -0.7071    -0.7071    -1.0000     0.0000     0.0000     0.0000   686.4777
   14.0645   256.5767   143.1808    -0.0000     0.7071    -0.7071    -0.0000     0.7071     0.7071     1.0000     0.0000     0.0000     0.0000   686.6062
   14.0645   256.9300   142.8276    -0.0000     0.7071    -0.7071     0.0000    -0.7071    -0.7071    -1.0000    -0.0000    -0.0000     0.0000   686.7846
   14.0645   257.2833   142.4743     0.0000     0.7071    -0.7071     0.0000     0.7071     0.7071     1.0000    -0.0000    -0.0000     0.0002   687.0491
   14.0645   257.6365   142.1211    -0.0000     0.7070    -0.7072    -0.0000    -0.7072    -0.7070    -1.0000     0.0000     0.0000     0.0006   687.2736
   14.0645   257.9898   141.7678    -0.0000     0.7073    -0.7069     0.0000     0.7069     0.7073     1.0000    -0.0000    -0.0000     0.0024   687.9436
   14.0645   258.3430   141.4145     0.0000     0.7062    -0.7080    -0.0000    -0.7080    -0.7062    -1.0000     0.0000     0.0000     0.0356   687.1987
   14.0645   258.6250   141.0318     0.0000     0.3055    -0.9522    -0.0000    -0.9522    -0.3055    -1.0000     0.0000     0.0000     2.2240   508.2112
   14.0645   258.6250   140.5322    -0.0000    -0.0765    -0.9971    -0.0000     0.9971    -0.0765     1.0000     0.0000    -0.0000     0.5024  5829.8477
   14.0645   258.6250   140.0326    -0.0000     0.0215    -0.9998    -0.0000    -0.9998    -0.0215    -1.0000     0.0000     0.0000     0.1461  1382.5644
   14.0645   258.6250   139.5330     0.0000    -0.0069    -1.0000     0.0000     1.0000    -0.0069     1.0000    -0.0000     0.0000     0.0299  4315.1600
   14.0645   258.6250   139.0334    -0.0000     0.0064    -1.0000    -0.0000     1.0000     0.0064     1.0000     0.0000     0.0000     0.0230  2140.2792
   14.0645   258.6250   138.5339    -0.0000    -0.0186    -0.9998     0.0000    -0.9998     0.0186    -1.0000    -0.0000     0.0000     0.1241  4560.3565
   14.0645   258.6250   138.0343     0.0000     0.0664    -0.9978    -0.0000     0.9978     0.0664     1.0000     0.0000     0.0000     0.4429   484.5106
